KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_uW8OGgw,Access Khalad's computer system to find where Khalad's gone.\n\n[c][ff5c5c]If you're playing on a server and you find Khalad at the bottom of the ladder. Just ignore him. It means someone else has done the mission recently and Khalad came home and didn't despawn.[-][/c]\n[c][ff5c5c]I've told Khalad to explain the same thing to you if you try to talk to him.[-][/c]\n[c][ff5c5c]- Vermillion; CEO of Forge Aerospace[-][/c],,,,,,,,"Получите доступ к компьютерной системе Халада, чтобы узнать, куда пропал Халад.\n\n[c][ff5c5c]Если вы играете на сервере и находите Халада внизу лестницы. Просто игнорируйте его. Это означает, что кто-то другой недавно выполнял миссию, а Халад вернулся домой и не исчез.[-][/c]\n[c][ff5c5c]Я сказал Халаду объяснить тебе то же самое, если ты попытаешься поговори с ним.[-][/c]\n[c][ff5c5c]- Vermillion[-][/c]",,,,,,,,
pda_mmie0eO,Point Blank,,,,,,,,В Упор,,,,,,,,
pda_OWameba,"[b][c][ffae00][ Khalad ][-][/c][/b]\n[c][ff5c5c]Put your gun on the ground and step towards me, trespasser.[-][/c]",,,,,,,,"[b][c][ffae00][ Khalad ][-][/c][/b]\n[c][ff5c5c]Положи пистолет на землю и шагни ко мне, нарушитель.[-][/c]",,,,,,,,
pda_eQ8C8sK,Speak to Khalad,,,,,,,,Поговорите с Халадом (Khalad),,,,,,,,
pda_muvKuqC,"Looks like Khalad has got the jump on you.\nWell, at least you've found him. I guess it's time to convince him to come home.",,,,,,,,"Походу, Халад тебя опередил.\nНу, по крайней мере, ты его нашел. Думаю, пришло время убедить его вернуться домой.",,,,,,,,
pda_AmMC0im,Freedom Fighter,,,,,,,,Борец за Свободу,,,,,,,,
pda_4eqOqpd,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]Get your ass topside and take out those troops before they drop a grenade down here and kill us both![-][/c],,,,,,,,"[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]Быстро подними свою задницу и уничтожь этих солдат, пока они не бросили сюда гранату и не убили нас обоих![-][/c]",,,,,,,,
pda_0Ki0CWm,Take out the troops,,,,,,,,Уничтожить Десант,,,,,,,,
pda_ueKCiq4,A dropship has just dropped off a scouting party outside Khalad's hiding place. That means that someone must've been tracking you.\nTake out the troops and report back to Khalad.,,,,,,,,"Корабль только что высадил разведгруппу возле укрытия Халада. Это означает, что нас отследили.\nУничтожьте десант и сообщите об этом Халаду.",,,,,,,,
pda_KSa28m4,[c][2eafff]All clear up here. Heading back.[-][/c],,,,,,,,[c][2eafff]Здесь все чисто. Возвращаюсь.[-][/c],,,,,,,,
pda_COKqCWe,Freedom Fighter,,,,,,,,Борец за Свободу,,,,,,,,
pda_iW8k0C0,Return to Khalad,,,,,,,,Вернуться к Халаду,,,,,,,,
pda_CCKiUS4,The troops have been dealt with; but probably not the last you'll see now that they know Khalad is here.,,,,,,,,"С войсками разобрались; но, думаю, это не последнее, что вы увидите, когда они знают, что Халад здесь.",,,,,,,,
pda_qCmKiiX,Hardline,,,,,,,,Жесткая Линия,,,,,,,,
pda_KG8eWuc,[b][c][6bd600][ Khalad ][-][/c][/b]\n[c][ffffff]I've got a hardline to an external transmitter you can connect to so you can communicate to the outside.[-][/c]\n[c][ffffff]It's how I intercept the zirax communications.[-][/c],,,,,,,,"[b][c][6bd600][Khalad][-][/c][/b]\n[c][ffffff]У меня есть жесткая линия к внешнему передатчику, к которому вы можете подключиться, чтобы вы могли общаться с ним снаружи.[-][/c]\n[c][ffffff]Так я перехватываю сообщения Zirax.[-][/c]",,,,,,,,
pda_CmlauaW,Connecting to Transmitter,,,,,,,,Подключение к Передатчику,,,,,,,,
pda_G0mCiGC,Connecting to Khalad's transmitter will allow you to contact IDA while in The Tank.,,,,,,,," Подключение к передатчику Халада позволит вам связаться с IDA, находясь в Резервуаре.",,,,,,,,
pda_aKKWS4a,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]Connection Established, Commander.[-][/c]\n[c][00ffee]I take it everything went well?[-][/c]",,,,,,,," [b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]Соединение установлено, Коммандер.[-][/c]\n[c][00ffee]Я так понимаю, все прошло хорошо?[-][/c]",,,,,,,,
pda_4CeiWqO,[b]Chapter 2: [c][a6ff00]Instigator[-][/c][/b],,,,,,,, [b]Глава 2: [c][a6ff00]Подстрекатель[-][/c][/b],,,,,,,,
pda_meuo0qS,"[b][c][6bd600]Chapter 2: Instigator[-][/c][/b]\n\nYou've made contact with a young Freedom Fighter named Khalad, but now the Zirax believe the Tal'on are involved with the UCH.\nTime is now against you as you must move quickly to secure the future of the Tal'on people by arming the people with the weapons and technology the Zirax have forbidden them for centuries.\n\n[c][c0c0c0]* * *[-][/c]\n[u][/u][b][u]STORYLINE[/u][/b]\n[c][c0c0c0]Chapter 1: Vindicator[-][/c]\n[c][00ffff]Chapter 2: Instigator[-][/c]\n[c][c0c0c0]Chapter 3: Freedom Fighter[-][/c]\n[c][c0c0c0]Chapter 4: Odyssey[-][/c]",,,,,,,,"[b][c][6bd600]Глава 2: Подстрекатель[-][/c][/b]\n\nВы вступили в контакт с молодым борцом за свободу по имени Халад, но теперь Zirax считают, что Тал'он связаны с UCH.\nСейчас время работает против вас, так как вы должны действовать быстро, чтобы обеспечить будущее народа Тал'он, вооружив людей оружием и технологиями, которые Zirax запрещал им веками.\n\n[c] [c0c0c0]* * *[-][/c]\n[u][/u][b][u]ИСТОРИЯ[/u][/b]\n[c][c0c0c0]Глава 1: Мститель[-][/c]\n[c][00ffff]Глава 2: Подстрекатель[-][/c]\n[c][c0c0c0]Глава 3: Борец за свободу[-][/c]\n[c] [c0c0c0]Глава 4: Одиссея[-][/c]",,,,,,,,
pda_mqQ4x4W,"[c][6bd600][b]Chapter 2: Instigator[/b][-][/c]\n\nYou've made contact with a young Freedom Fighter named Khalad, but now the Zirax believe the Tal'on are involved with the UCH.\nTime is now against you as you must move quickly to secure the future of the Tal'on people by arming the people with the weapons and technology the Zirax have forbidden them for centuries.",,,,,,,," [c][6bd600][b]Глава 2: Подстрекатель[/b][-][/c]\n\nВы вступили в контакт с молодым борцом за свободу по имени Халад, но теперь Zirax считают, что Тал'он связаны с UCH.\nВремя теперь против вас, так как вы должны действовать быстро, чтобы обеспечить будущее людей Тал'он, вооружая людей оружием и технологиями, которые Zirax запрещали им на протяжении веков.",,,,,,,,
pda_euaOeme,Measuring Success,,,,,,,,Оценка Шансов,,,,,,,,
pda_uG4uSK4,"[c][2eafff]IDA, what do you rate the probability that we can drive the zirax off the planet?[-][/c]",,,,,,,,"[c][2eafff]IDA, как ты оцениваешь вероятность того, что мы сможем изгнать Zirax с планеты?[-][/c]",,,,,,,,
pda_OC6KuEu,Calculating Probabilities,,,,,,,,Расчет Вероятностей,,,,,,,,
pda_CSai0eU,===,,,,,,,,,,,,,,,,
pda_0KuKiiu,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]Assuming best case scenario, I calculate a 7.2% chance of successfully driving the zirax from this planet, Commander.[-][/c]\n[c][00ffee]However, there remains a 23.9% chance of forcing the zirax forces to retreat into their territory and leave the Tal'on populace alone.[-][/c]",,,,,,,," [b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]В лучшем случае я рассчитываю, что вероятность успешного изгнания Zirax с этой планеты составляет 7,2%. , Коммандер.[-][/c]\n[c][00ffee]Однако остается 23,9% шанс вынудить силы Zirax отступить на свою территорию и оставить население Тал'он в покое.[-][/c]",,,,,,,,
pda_KWaiS0X,Measuring Success,,,,,,,,Оценка Шансов,,,,,,,,
pda_WiGqCIW,"[c][2eafff]Well, a 31% chance of success isn't too bad.[-][/c]",,,,,,,,"[c][2eafff]Ну, шанс на успех в 31% не так уж и плох.[-][/c]",,,,,,,,
pda_aOiKmQ8,Calculating Probabilities,,,,,,,,Расчет Вероятностей,,,,,,,,
pda_uWK4iiS,===,,,,,,,,,,,,,,,,
pda_eO4XWKe,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]That is not accounting for allied losses.[-][/c]\n[c][00ffee]The remaining 68.9% probabilities include mass genocide and total annihilation.[-][/c]\n[c][00ffee]That is not optimal, Commander. I do not recommend this course of action.[-][/c]",,,,,,,," [b][c][ffee00][ IDA ][-][/c][/b]\n[c][00ffee]Это без учета потерь союзников.[-][/c]\n[c][00ffee]Остальные 68,9% вероятности включают массовый геноцид и полное уничтожение.[-][/c]\n[c][00ffee]Это не оптимально, Коммандер. Я не рекомендую этот образ действий.[-][/c]",,,,,,,,
pda_em48eK0,Taskmaster,,,,,,,,Таскмастер,,,,,,,,
pda_0ieOmom,"[c][2eafff]Your objections are noted, IDA.[-][/c]\n[c][2eafff]Let's go talk to Khalad and see if we can make those statistics a little more favorable.[-][/c]",,,,,,,,"[c][2eafff]Твои возражения приняты к сведению, IDA.[-][/c]\n[c][2eafff]Давай поговорим с Халадом и посмотрим, сможем ли мы сделать эту статистику немного более благоприятной.[-][/c]\n",,,,,,,,
pda_GimSe8W,Speak to Khalad,,,,,,,, Поговорите с Халадом,,,,,,,,
pda_W4IuSKQ,Return to the tank and approach Khalad,,,,,,,,Вернитесь к резервуару и подойдите к Халаду.,,,,,,,,
pda_88kqqU0,"[c][ffee00][b][ IDA ][/b][-][/c]\n[c][00ffee]Commander, may I remind you that arming civilian personnel with UCH armaments is a violation of UCH Rule: 144-33, subsection-B.[-][/c]",,,,,,,," [c][ffee00][b][ IDA ][/b][-][/c]\n[c][00ffee]Коммандер, могу напомнить вам, что вооружение гражданского персонала вооружением UCH является нарушением Правил UCH : 144-33, подраздел-B.[-][/c]",,,,,,,,
