KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_OaL4W,[c][c70000]Threat Analysis[-][/c],,,,,,,,,,,,,,,,
pda_SCCKb,[c][0ced1b]Find the Bridge Console[-][/c],,,,,,,,,,,,,,,,
pda_qmKCu,===,,,,,,,,,,,,,,,,
pda_qWmua,"[c][8ab3ff]I've found the console, IDA.[-][/c]\n[c][8ab3ff]Get ready to download the contents and tell me if the drone changes course.[-][/c]",,,,,,,,,,,,,,,,
pda_CSUqe,Activate the Console,,,,,,,,,,,,,,,,
pda_amaC0,===,,,,,,,,,,,,,,,,
pda_WOSWq,The Heidelberg's Last Fight,,,,,,,,,,,,,,,,
pda_8aO4m,[c][c70000]Destroy the enemy drone[-][/c],,,,,,,,,,,,,,,,
pda_iWAWo,Defend the Heidelberg,,,,,,,,,,,,,,,,
pda_8OOOS,Settling Dust,,,,,,,,,,,,,,,,
pda_CK4aw,Targets down,,,,,,,,,,,,,,,,
pda_aeimW,===,,,,,,,,,,,,,,,,
pda_CuG0m,"[c][8ab3ff]So...[-][/c]\n[c][8ab3ff]It looks like we've got our first lead, IDA.[-][/c]\n[c][8ab3ff]Somewhere on this planet is a neutral station that our people used to get offworld and regroup with the rest of the fleet.[-][/c]",,,,,,,,,,,,,,,,
pda_qW00q,Time Difference,,,,,,,,,,,,,,,,
pda_qam84,[c][fbff00]Receiving Transmission...[-][/c],,,,,,,,,,,,,,,,
pda_Kiamt,===,,,,,,,,,,,,,,,,
pda_AiaS0,"[b][c][fbff00][ IDA ][-][/c][/b]\n[c][00e1ff]From the level of decay of Sergeant Palant's body and the Runtime of the Logistics Unit, I can confirm with 97% accuracy that 311 days, or just over 10 months have passed since the Heidelberg crashed.[-][/c]\n[c][00e1ff]I... do not know how this is possible, Commander.[-][/c]",,,,,,,,,,,,,,,,
pda_ee4eS,Time Difference,,,,,,,,,,,,,,,,
pda_mqSiG,Time Difference,,,,,,,,,,,,,,,,
pda_SqC4O,[c][8accff]Cold Storage[-][/c],,,,,,,,,,,,,,,,
pda_4O0Ga,===,,,,,,,,,,,,,,,,
pda_GiKWW,[b][c][fbff00][ IDA ][-][/c][/b]\n[c][00e1ff]Cryosleep is a possibility. But there is no recorded cases of memory loss attributed to Cryosleep that weren't accompanied by severe neurological damage.[-][/c],,,,,,,,,,,,,,,,
pda_e4muu,[c][8accff]Headcase[-][/c],,,,,,,,,,,,,,,,
pda_WGWWK,===,,,,,,,,,,,,,,,,
pda_GnmiS,"[b][c][fbff00][ IDA ][-][/c][/b]\n[c][00e1ff]You have passed all cognitive tests I have performed, and your physical and mental conditions are monitored by your suit.[-][/c]\n[c][00e1ff]Both of which match your previous medical assessments on record. So whatever the cause is... it is not a result of Cryosleep, Commander.[-][/c]",,,,,,,,,,,,,,,,
pda_4ICS4,Time Difference,,,,,,,,,,,,,,,,
pda_G8KSa,Ahead on our way,,,,,,,,,,,,,,,,
pda_KmuSq,[c][8accff]Homeward Bound[-][/c],,,,,,,,,,,,,,,,
pda_qaSmG,===,,,,,,,,,,,,,,,,
pda_SQSGD,"[b][c][fbff00][ IDA ][-][/c][/b]\n[c][00e1ff]Although more difficult than previously estimated, finding the rest of the UCH Fleet would be the fastest method to confirming whether or not this condition is unique to you or caused by the warp to this galaxy.[-][/c]\n[c][00e1ff]Until then, I will monitor your conditions while the cause remains a mystery.[-][/c]",,,,,,,,,,,,,,,,
pda_e6Oou,[c][ffffff]Plotting a new course[-][/c],,,,,,,,,,,,,,,,
pda_0W8aS,===,,,,,,,,,,,,,,,,
pda_8e8iu,"[b][c][fbff00][ IDA ][-][/c][/b]\n[c][00e1ff]Will do, Commander.[-][/c]",,,,,,,,,,,,,,,,
pda_p3Ke0,[b]Chapter 2: [/b][b][c][00fbff]A Forest of Stars[-][/c][/b],,,,,,,,,,,,,,,,
pda_8GioC,Transmission,,,,,,,,,,,,,,,,
pda_8iG0O,[c][84bce6]Send and Receive[-][/c],,,,,,,,,,,,,,,,
pda_8iOye,===,,,,,,,,,,,,,,,,
pda_Gixmu,"[c][00ffff][b]Chapter 2: A Forest of Stars[/b][-][/c]\n\nAfter uncovering the wreckage of the Heidelberg and the fate of it's crew, you set off after the survivors following a trail gone cold almost a year; to the neutral station they used to get offworld and escape their Zirax pursuers.\n\nIDA has identified a populated structure not far. Could this be the station the survivors used?",,,,,,,,,,,,,,,,
pda_pWCWm,[c][8ab3ff]Anything you can tell me about the place? I hate going in blind.[-][/c],,,,,,,,,,,,,,,,
pda_0uSS0,Transmission,,,,,,,,,,,,,,,,
pda_WaGqi,[c][84bce6]Send and Receive[-][/c],,,,,,,,,,,,,,,,
pda_4oqiK,===,,,,,,,,,,,,,,,,
pda_qmCKS,"[b][c][fbff00][ IDA ][-][/c][/b]\n[c][00e1ff]The drones do not appear to be affiliated with the structures below, as they're making periodic communications to a facility near the polar region confirmed to be a Zirax emplacement.[-][/c]\n[c][00e1ff]They seem to be keeping guard over the residents, making it more likely that they will be sympathetic to our plight.[-][/c]",,,,,,,,,,,,,,,,
pda_4Teeq,Proceed with caution,,,,,,,,,,,,,,,,
pda_0GWuN,Reach the structures,,,,,,,,,,,,,,,,
pda_iG0Ku,"IDA has detected a collection of structures nearby. It could hold clues to the UCH's whereabouts.\n\n[b][c][ff0000]This mission can only be completed on the default starting planets![-][/c][/b]\n[c][4dc3ff]Developer Note:[-][/c] If you encounter a ""Small Settlement"" instead of a ""Settlement"" report it as a bug and verify your files. Otherwise, you're on the wrong starter planet (Reforged Eden).",,,,,,,,,,,,,,,,
pda_quqEh,[c][80ffff]Are you sure you want to abort this mission? Please confirm your choice.[-][/c]\n\nYou can start the mission via PDA (F1) at any time.,,,,,,,,,,,,,,,,
pda_0iSeC,[c][8ab3ff]This can't be the right place![-][/c]\n[c][8ab3ff]These people live in primitive housing. They don't have the capacity for interstellar travel![-][/c],,,,,,,,,,,,,,,,
pda_aWiWm,Confirmation,,,,,,,,,,,,,,,,
pda_eG0eG,[c][fbff00]Receiving...[-][/c],,,,,,,,,,,,,,,,
pda_0u7Oi,===,,,,,,,,,,,,,,,,
pda_ik0Iq,"[b][c][fbff00][ IDA ][-][/c][/b]\n[c][00e1ff]It would be best to approach in the times between regular drone patrols, Commander.[-][/c]\n[c][00e1ff]If they cannot help us, it would cause unnecessary problems for them if we were found in their presence.[-][/c]",,,,,,,,,,,,,,,,
pda_qmiGi,First Contact,,,,,,,,,,,,,,,,
pda_0a8Oi,Speak with the leader,,,,,,,,,,,,,,,,
pda_CZmi8,===,,,,,,,,,,,,,,,,
pda_6maCa,The Dark Tower,,,,,,,,,,,,,,,,
pda_H8iaQ,[c][1083fe]Sending...[-][/c],,,,,,,,,,,,,,,,
pda_8eSWi,===,,,,,,,,,,,,,,,,
pda_um8ue,"[c][8ab3ff]I wonder what i'm supposed to do there.[-][/c]\n[c][8ab3ff]Got any clues, IDA? Could it be a trap?[-][/c]",,,,,,,,,,,,,,,,
pda_miGC0,The Dark Tower,,,,,,,,,,,,,,,,
pda_m4CSa,[c][1083fe]Sending...[-][/c],,,,,,,,,,,,,,,,
pda_OmCG4,===,,,,,,,,,,,,,,,,
pda_i08Gi,"[c][8ab3ff]""Most"" but not all?[-][/c]\n[c][8ab3ff]Should I be worried?[-][/c]",,,,,,,,,,,,,,,,
pda_iGOia,[c][fafe10]Receiving...[-][/c],,,,,,,,,,,,,,,,
pda_ammKu,===,,,,,,,,,,,,,,,,
pda_OOUCq,"[c][fafe10][b][ IDA ][/b][-][/c]\n[c][00ffee]I wouldn't worry about it, Commander.\nThe individuals I observed appeared to be youths.[-][/c]",,,,,,,,,,,,,,,,
pda_aeIQu,The Dark Tower,,,,,,,,,,,,,,,,
pda_aGS4C,Find the Ancient Tower of the Tal'on.,,,,,,,,,,,,,,,,
pda_aG0iq,The Tal'on chief has directed you to a tower halfway around the planet for reasons that remain a mystery.,,,,,,,,,,,,,,,,
pda_KWq08,"[b][c][fafe10][ IDA ][-][/c][/b]\n[c][00e1ff]You are approaching the tower now, Commander.[-][/c]\n[c][00e1ff]I am detecting faint electromagnetic readings coming from beneath the structure.[-][/c]",,,,,,,,,,,,,,,,
pda_m0g8u,Tales of the Past,,,,,,,,,,,,,,,,
pda_GfKek,"[b][c][fafe10][ IDA ][-][/c][/b]\n[c][00e1ff]There appears to be some kind of entrance at the top of the tower, Commander.[-][/c]",,,,,,,,,,,,,,,,
pda_0O804,"[c][8ab3ff]If there's one thing I know, IDA.[-][/c]\n[c][8ab3ff]It's that angry youths will [i]always [/i]cause trouble.[-][/c]",,,,,,,,,,,,,,,,
pda_OOudS,Find a way into the tower,,,,,,,,,,,,,,,,
pda_SkMaG,Enter the Ancient Tower of the Tal'ohn,,,,,,,,,,,,,,,,
pda_mCL44,"[c][8ab3ff]The design of this structure is more advanced than the Tal'on village, but I see many similarities in the architecture.[-][/c]\n[c][8ab3ff]How could they be made by the same people, yet be so technologically different?[-][/c]",,,,,,,,,,,,,,,,
pda_eK8mG,Tales of the Past,,,,,,,,,,,,,,,,
pda_C0Qmm,"[b][c][fafe10][ IDA ][-][/c][/b]\n[c][00e1ff]There could be many reasons, Commander.[-][/c]\n[c][00e1ff]But I surmise that the Zirax's presence here is the cause of their apparent regression.[-][/c]",,,,,,,,,,,,,,,,
pda_mqK0m,[c][1083fe]Sending...[-][/c],,,,,,,,,,,,,,,,
pda_C8muW,===,,,,,,,,,,,,,,,,
pda_S0tiu,"[c][8ab3ff]Yeah, that's at the top of my list too.[-][/c]\n[c][8ab3ff]But why send me [i]here[/i]? To show what they once were?[-][/c]",,,,,,,,,,,,,,,,
pda_M8OGW,[c][fafe10]Receiving...[-][/c],,,,,,,,,,,,,,,,
pda_NaWm8,===,,,,,,,,,,,,,,,,
pda_rqu8B,"[b][c][fafe10][ IDA ][-][/c][/b]\n[c][00e1ff]These devices appear to be some kind of holographic terminal and may contain the answers to your questions.[-][/c]\n[c][00e1ff]There's no power, so I cannot interface with them.[-][/c]",,,,,,,,,,,,,,,,
pda_LOgqq,Tales of the Past,,,,,,,,,,,,,,,,
pda_KaieK,"[b][c][fafe10][ IDA ][-][/c][/b]\n[c][00e1ff]I am detecting a live energy conduit running behind that wall.[-][/c]\n[c][00e1ff]Try pushing against the wall, Commander.[-][/c]",,,,,,,,,,,,,,,,
pda_mO8q4,Activate the power,,,,,,,,,,,,,,,,
pda_S0miK,===,,,,,,,,,,,,,,,,
pda_0GGMC,"[c][8ab3ff]Looks like the power's on, IDA.[-][/c]\n[c][8ab3ff]All the lights and displays are lit up.[-][/c]",,,,,,,,,,,,,,,,
pda_a0i0S,There's an energy conduit behind the wall of the tower. Push against the wall to see if you can reach it and turn on the power to the Hall of Knowledge.,,,,,,,,,,,,,,,,
pda_OXSWi,Base-8,,,,,,,,,,,,,,,,
pda_OmCCC,"[b][c][fafe10][ IDA ][-][/c][/b]\n[c][00e1ff]I am reading an increase in data traffic and I have remotely connected to the computer systems.[-][/c]\n[c][00e1ff]They are operating on a Base-8 numerical system, rather than our Base-10. So it may take some time to adjust to the system's layout.[-][/c]",,,,,,,,,,,,,,,,
pda_GCeWi,Transmitting...,,,,,,,,,,,,,,,,
pda_80Cm8,===,,,,,,,,,,,,,,,,
pda_qWpWS,"[c][8ab3ff]Base-8? You mean they count in divisions of 8 instead of 10, like us?[-][/c]\n[c][8ab3ff]Will that cause any problems generating a Translation key?[-][/c]",,,,,,,,,,,,,,,,
pda_0iC9O,Receiving...,,,,,,,,,,,,,,,,
pda_GeOOi,===,,,,,,,,,,,,,,,,
pda_2SWGC,"[b][c][fafe10][ IDA ][-][/c][/b]\n[c][00e1ff]No, Commander.[-][/c]\n[c][00e1ff]I will have the Translation key completed momentarily and I will transfer the files to your suit's systems.[-][/c]",,,,,,,,,,,,,,,,
pda_CKwqG,Translation Pending...,,,,,,,,,,,,,,,,
pda_W8W8q,"[b][c][fafe10][ IDA ][-][/c][/b]\n[c][00e1ff]I have completed the Translation key, Commander.[-][/c]\n[c][00e1ff]Please approach the Blue Console and confirm that it is translating the Tal'on language correctly.[-][/c]",,,,,,,,,,,,,,,,
pda_OKmau,The Blue Console,,,,,,,,,,,,,,,,
pda_iCq8m,Approach the Blue Console,,,,,,,,,,,,,,,,
pda_meuGr,Recent History,,,,,,,,,,,,,,,,
pda_eKGqW,The Red Console,,,,,,,,,,,,,,,,
pda_COeiU,Read the historical data on the Red Console's display in the hopes if discovering how the Tal'ohn ended up this way,,,,,,,,,,,,,,,,
pda_W0SGG,Recent History,,,,,,,,,,,,,,,,
pda_4WKGu,The Green Console,,,,,,,,,,,,,,,,
pda_8emWS,Read the historical data on the Green Console's display in the hopes if discovering how the Tal'ohn ended up this way,,,,,,,,,,,,,,,,
pda_CCHC4,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00e1ff]The last console to check is the Green Console, Commander.[-][/c]",,,,,,,,,,,,,,,,
pda_Caeea,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00e1ff]The Red Console should have more historical data on the Tal'on, Commander.[-][/c]",,,,,,,,,,,,,,,,
pda_KSeGi,Strike Team,,,,,,,,,,,,,,,,
pda_quOae,Take positions,,,,,,,,,,,,,,,,
pda_m0mG4,===,,,,,,,,,,,,,,,,
pda_G0WiG,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00e1ff]They're preparing to breach, Commander. Get away from the Red Console![-][/c]",,,,,,,,,,,,,,,,
pda_CNG4C,Strike Team,,,,,,,,,,,,,,,,
pda_8Cu80,Sweep and Clear,,,,,,,,,,,,,,,,
pda_0eOOa,Eliminate the zirax strike team,,,,,,,,,,,,,,,,
pda_K4QKC,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00e1ff]Good work, Commander.[-][/c]\n[c][00e1ff]All targets eliminated and t[-][/c][c][00e1ff]he transport that dropped them off is returning to base.[-][/c]",,,,,,,,,,,,,,,,
pda_KK4oC,Suspicion,,,,,,,,,,,,,,,,
pda_GimeG,[c][8ab3ff]But how'd they know I was here?[-][/c]\n[c][8ab3ff]That's too short a time for them to have gotten as close as they did.[-][/c],,,,,,,,,,,,,,,,
pda_MW4Om,Deceit,,,,,,,,,,,,,,,,
pda_eeS3P,===,,,,,,,,,,,,,,,,
pda_GSS4K,[c][8ab3ff]The only way the Zirax could've beaten us here was if someone [i]told [/i]them we were coming.[-][/c]\n[c][8ab3ff]I have a feeling the Tal'on are not as peaceful as they claim...[-][/c],,,,,,,,,,,,,,,,
pda_mi48G,Suspicion,,,,,,,,,,,,,,,,
pda_mq14S,Return to the Tal'on Chief,,,,,,,,,,,,,,,,
pda_maa4Q,"Someone told the Zirax that you were going to the Ancient Tower.\nOnly the Tal'on knew you were going there, so it seems the Tal'on are not as friendly as they first seemed.",,,,,,,,,,,,,,,,
pda_Ue406,Seeking Justice,,,,,,,,,,,,,,,,
pda_SCaCe,"[c][8ab3ff]If I recall correctly, the Head Hunter was by the gate when we came in.[-][/c]",,,,,,,,,,,,,,,,
pda_ioKGu,Find the Head Hunter,,,,,,,,,,,,,,,,
pda_a0O0K,Meet with the Huntmaster to bring in the young hunters suspected of selling me out to the Zirax.,,,,,,,,,,,,,,,,
pda_qA8mS,Monument to Disaster,,,,,,,,,,,,,,,,
pda_CCBS4,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00e1ff]The monument he's referring to is located not far from the village, Commander.[-][/c]\n[c][00e1ff]But this may be trap. I would recommend exercising caution.[-][/c]",,,,,,,,,,,,,,,,
pda_OOe4s,Search for the hunter near the Ancient Monument,,,,,,,,,,,,,,,,
pda_1Oa0S,The renegade Tal'ohn hunter Ki'eve has not returned from his hunt. Check his last known location at the Tal'ohn Monument and verify if it is a trap or if he's fled.,,,,,,,,,,,,,,,,
pda_uaPaq,"[c][8ab3ff]I see the monument, but no sign of our traitorous hunter [i]or[/i] the huntsman.[-][/c]\n[c][8ab3ff]I'll check the base of the structure, then make my way to the top.[-][/c]",,,,,,,,,,,,,,,,
pda_8i8W4,Monument to Disaster,,,,,,,,,,,,,,,,
pda_8fiqK,"[c][ffee00][b][ IDA ][/b][-][/c]\n[c][00e1ff]Commander, I recommend caution when approaching the Tal'on hunter.[-][/c]\n[c][00e1ff]He may attack if you try to bring him in by force and that will only worsen relations with the rest of the Tal'on people.[-][/c]",,,,,,,,,,,,,,,,
pda_KWm4x,Search for Ki'eve inside the Monument Tower,,,,,,,,,,,,,,,,
pda_C00WW,"There's no sign of the Tal'on hunter around the tower, so he must be inside.",,,,,,,,,,,,,,,,
pda_i400G,Trial by Fire,,,,,,,,,,,,,,,,
pda_iOE44,"[c][8ab3ff]Looks like he's made his decision, IDA.[-][/c]\n[c][8ab3ff]He's thrown his lot in with the zirax. I have to take him down.[-][/c]",,,,,,,,,,,,,,,,
pda_4IUiG,[c][ff0000]Eliminate Ki'eve[-][/c],,,,,,,,,,,,,,,,
pda_uiuGm,"Ki'eve has betrayed the Tal'ohn people by selling out another to the Zirax.\nAttempting to bring him in peaceful has brought his treachery to light as he's called on aid from a pair of Zirax soldiers.\n[c][ffee00]Note: [-][/c][c][ffee00]Due to timing issues affecting spawning, you may need to auto-complete this task[-][/c][c][ffee00].[-][/c]",,,,,,,,,,,,,,,,
pda_aqmYG,[c][ff0000]Eliminate the Zirax soldiers[-][/c],,,,,,,,,,,,,,,,
pda_eCiua,"A pair of zirax snipers responded to Ki'eve's call for aid.\nEliminate them before they call for help.\n[c][ffee00]Note: Due to timing issues affecting spawning, you may need to auto-complete this task.[-][/c]",,,,,,,,,,,,,,,,
pda_S5H4i,Trial by Fire,,,,,,,,,,,,,,,,
pda_euGOd,"[c][8ab3ff]Now what the hell do I do? There's no way this could possibly look any worse.[-][/c]\n[c][8ab3ff]Guilty or not, I've just killed one of their people.[-][/c]",,,,,,,,,,,,,,,,
pda_mSOqK,Trial by Fire,,,,,,,,,,,,,,,,
pda_CaOaG,"[b][c][ffee00][ IDA ][-][/c][/b]\n[c][00e1ff]You have several options, Commander.[-][/c]\n[c][00e1ff]You could flee or return to the chief and either lie or tell the truth and hope they're lenient.[-][/c]",,,,,,,,,,,,,,,,
pda_KKe8a,Transmission,,,,,,,,,,,,,,,,
pda_amO4E,===,,,,,,,,,,,,,,,,
pda_CO088,[c][8ab3ff]These dead zirax could be useful in convincing them of Ki'eve's treachery.[-][/c]\n[c][8ab3ff]I think i'd better return to the village and tell Chief Na'tuk what's happened.[-][/c],,,,,,,,,,,,,,,,
pda_eaSWe,Transmission,,,,,,,,,,,,,,,,
pda_GO5KO,===,,,,,,,,,,,,,,,,
pda_aiOCS,"[c][8ab3ff]IDA, can you monitor this location and make sure no one disturbs the bodies?[-][/c]\n[c][8ab3ff]I'm sure Ki'eve wasn't alone in his actions and there may be more... conspirators, who'll want to remove the evidence.[-][/c]\n[c][8ab3ff]I may not look it, but i'm pretty smart.[-][/c]",,,,,,,,,,,,,,,,
