KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_KqaCq,"There isn't very much information available on the origin(s) of the Zirax Empire at this time, however, Intel reports that the ancient Zirax were in touch with the 'Elder Talon' or 'Talon Guardian', and were given a technological boost from the advanced civilization. The Talon and Zirax were joined together in a technological and cultural Union, called the 'Talon-Zirax Assembly', which persisted for hundreds of years. It is not known yet why it collapsed, why they separated, or if it was a conspiracy. Files retrieved by the 2nd UCH recon unit indicated that the abominations found on the planets they occupied, seemed to have something to do with this or at least are related to a big incident in the past. These files were encrypted, classified, and could not be deciphered until today. Their brutality and behavior towards the Talon or anyone not from a Zirax-controlled faction indicate that there is a lot more to uncover than official reports tell us at the moment.",,,,,,,,"В настоящее время не так много информации о происхождении Империи Zirax, однако разведка сообщает, что древние Zirax был в контакте с «Старшим Талон» или «Стражем Талон» и получили технологический импульс от развитой цивилизации. Талон и Zirax были объединены в технологический и культурный союз, названный «Ассамблея Талон-Zirax», который существовал сотни лет. Пока неизвестно, почему он рухнул, почему они расстались или это был заговор. Файлы, полученные 2-м разведывательным подразделением UCH, показали, что мерзости, обнаруженные на планетах, которые они занимали, похоже, как-то связаны с этим или, по крайней мере, связаны с большим инцидентом в прошлом. Эти файлы были зашифрованы, засекречены и не могли быть расшифрованы до сегодняшнего дня. Их жестокость и поведение по отношению к Талон или к кому-либо, кто не принадлежит к фракции, контролируемой Ziraxом, указывает на то, что предстоит раскрыть гораздо больше, чем говорят нам официальные отчеты на данный момент.",,,,,,,,
pda_m0Qm9,"The rapid expansion directly affects how most of the Zirax bases are structured, which is clearly visible when entering the facilities. Zirax military structures are merely prefabs or standard templates. They are streamlined buildings with standardized functions, which enables the troops to get familiar with the base layouts before exiting a teleporter in a combat situation. Materials and specimens that UCH scientists have examined and brought back from those locations, have led to the impression that the facilities are “teleported” to the destinations as a whole. No one has seen this happen and there is no proof yet to say this is the case, so this is just a theory. \n\nZirax troops are often not stationed in the bases, and to maintain control of distant worlds within the territory of influence, troops will be teleported into central garrisons from an undisclosed location if a base is attacked. AI drones are mainly the first line of defense and surveillance, patrolling the area and guarding important POIs. These are controlled from a central server or by remote at a Drone base. Attack vessels in the outer rim territories operate similarly to the AI drones. From what we have gathered from UCH troops on the ground who have captured a few of these vessels, these attack vessels are remote or AI-controlled most of the time - with only a few or even no crew at all, although the vessels are fully capable of transporting several hundred Zirax personnel. These vessels are equipped with a self-destruction feature, which is triggered when the vessel is boarded by a non-Zirax crew. \n\nThere are rumors floating around that most of the Zirax enlisted foot soldiers are clones. This theory was brought up by a UCH science team while closely examining reports and video footage of an attack at a Zirax Bio-lab. During an interrogation of a lead scientist at the facility, the Zirax claimed that any further information could not be retrieved from the system. This may just be a diversion from the truth since all the armored Zirax soldiers look identical to human eyes.",,,,,,,,"Быстрое расширение напрямую влияет на структуру большинства баз Zirax, что хорошо видно при входе на объекты. Военные сооружения Zirax - это просто сборные конструкции или стандартные шаблоны. Это модернизированные здания со стандартизованными функциями, которые позволяют войскам ознакомиться с макеты базы перед выходом из телепорта в боевой обстановке. Материалы и образцы, которые ученые UCH изучили и привезли из этих мест, создали впечатление, что объекты «телепортируются» в места назначения в целом. Никто не видел как это случается, и пока нет доказательств того, что это так, так что это всего лишь теория. \n\nВойска Zirax часто не размещаются на базах, и для сохранения контроля над далекими мирами в пределах территории влияния войска будут телепортированы в центральные гарнизоны из неизвестного места, если база подвергнется нападению. Дроны с искусственным интеллектом в основном являются первой линией защиты и наблюдения, патрулируют территорию и охраняют важные объекты инфраструктуры. Они управляются с центрального сервера или удаленно на базе дронов. Атакующие корабли на внешних краях работают аналогично дронам с искусственным интеллектом. Судя по тому, что мы получили от наземных войск UCH, захвативших несколько из этих судов, эти боевые суда являются дистанционно-управляемыми или большую часть времени контролируются ИИ - с небольшим количеством экипажа или даже без него, хотя суда полностью способны к транспортировке нескольких сотен сотрудников Zirax. Эти суда оснащены функцией самоуничтожения, которая срабатывает, когда на судно поднимается экипаж, не принадлежащий к Zirax. \n\nХодят слухи, что большинство пехотинцев Zirax - клоны. Эта теория была выдвинута научной группой UCH при тщательном изучении отчетов и видеозаписей нападения на биолабораторию Zirax. Во время допроса ведущего ученого на объекте Zirax он заявил, что никакую дополнительную информацию получить из системы невозможно. Это может быть просто отклонением от истины, поскольку все солдаты Ziraxа в броне выглядят идентичными для человеческих глаз.",,,,,,,,
pda_8SWSm,"[c][bcd3d4]The Empire seems to overstretch itself at an increasing rate, due to the extremely fast expansion rate. As a result, the Zirax government seems to fall short of capacity for building proper stations. This leaves them incapable of recruiting the necessary amount of specialized troops to fill these structures. This leads to a power vacuum in newly acquired systems, leaving them under strength and without order due to a lack of governance. The Kriel have recently started to challenge the Zirax and seized some of their star systems, as reports indicate.[-][/c]",,,,,,,,"[c][bcd3d4]Империя, кажется, растягивает себя растущими темпами из-за чрезвычайно быстрого темпа экспансии. В результате правительство Zirax, похоже, испытывает недостаток мощностей для строительства надлежащих станций. Это делает их неспособными набирать нужное количество специализированных войск для заполнения этих структур. Это приводит к вакууму власти во вновь приобретенных системах, оставляя их без сил и без порядка из-за отсутствия управления.[-][/c]",,,,,,,,
pda_cCCK8,HOUSES,,,,,,,,ДОМА,,,,,,,,
pda_4eWS4,"The most influential and longest-standing houses of the Zirax empire are at date:\n[c][ff0000][b][/b][-][/c]\n[c][ff0000][b]House of XENU[/b][-][/c]\nThe military branch of the empire. Although the other houses have combat vessels and security forces, those are mostly XENU ships and bases, repainted in the house's color. The Xenu are everywhere.\n\n[b][c][00ffff]House of RADOS[-][/c][/b]\nThe house is handling all of the logistics within the empire and beyond. The members of the house also run nearly all of the Empire-owned trading and freighter routes.\n[c][00ff00][b][/b][-][/c]\n[c][00ff00][b]House of EPSILON[/b][-][/c]\nEach and every com signal sent and transceived in the Empire has probably gone through one of the houses stations. Not only technically, but also in terms of approval of its content.\n[c][ff80ff][b][/b][-][/c]\n[c][ff80ff][b]House of GHYST[/b][-][/c]\nThe Ghyst are running the more delicate emplacements and handle everything that even only sounds like it is of vital interest to the empire. \n\n[c][0037ff][b]House of ABYSSAL[/b][-][/c]\nOne of the first houses that formed long before the War of Silence took place. The inner circle of the Empire and the Empress herself is either approved by the Abyssal or is (in 90% of all cases) even one of theirs. The Abyssal have founded the technical basis of the Empire and are constantly pushing its development - by all means. The Abyssal have a strong ally in the [c][8000ff]House of SERDU[-][/c]. While this house is not that influential anymore, they are still the spiritual representatives of the Empire.",,,,,,,,"Самые влиятельные и старейшие дома империи Zirax на сегодняшний день:\n\n[c][ff0000][b]Дом XENU[/b][-][/c]\nВоенная ветвь империи. Хотя в других домах есть боевые корабли и силы безопасности, в основном это корабли и базы Xenu, перекрашенные в цвет дома. Xenu повсюду.\n\n[b][c][00ffff]Дом RADOS[-][/c][/b]\nДом берет на себя всю логистику внутри империи и за ее пределами. Члены дома также управляют почти всеми торговыми и грузовыми маршрутами, принадлежащими Империи.\n\n[c][00ff00][b]Дом EPSILON[/b][-][/c]\nКаждый сигнал связи, отправленный и принятый в Империи, вероятно, прошел через одну из станций дома. Не только технически, но и с точки зрения утверждения его содержания.\n\n[c][ff80ff][b]Дом GHYST[/b][-][/c]\nGhyst занимаются более деликатными операциями и держат в руках все самое важное, что даже звучит так, как будто это жизненно необходимо для империи.  \n\n[c][0037ff][b]Дом ABYSSAL[/b][-][/c]\nОдин из первых домов, образовавшихся задолго до Войны Безмолвия. Внутренний круг Империи и сама Императрица либо одобрены Abyssal, либо (в 90% случаев) даже являются одним из них. Abyssal заложили техническую основу Империи и постоянно продвигают ее развитие - любыми способами. У Abyssal есть сильный союзник в [c][8000ff]Доме SERDU[-][/c]. Хотя этот дом уже не так влиятелен, они по-прежнему являются духовными представителями Империи.",,,,,,,,
pda_uWKW4,"Alex Lamarr, Lt. Commander",,,,,,,,"Алекс Ламарр, лейтенант-командир",,,,,,,,
pda_OsGWW,"Mercer (Senior), Commander",,,,,,,,"Мерсер (старший), командир",,,,,,,,
pda_LRaOK,"Jennifer Zerogen, Lt. Commander",,,,,,,,"Дженнифер Зероген, лейтенант-командир",,,,,,,,
pda_uOiS0,DAVE,,,,,,,,ОВОД,,,,,,,,
pda_shuWq,IDA,,,,,,,,ВИКА,,,,,,,,
pda_qa8um,THEIA,,,,,,,,ТАБОР,,,,,,,,
pda_0Oa4O,Doctor Paul Dawson,,,,,,,,Доктор Пол Доусон,,,,,,,,
pda_0W44O,Doctor Katelyn Greyson,,,,,,,,Доктор Кейтлин Грейсон,,,,,,,,
pda_SCTCe,"John Emmerson, Ensign",,,,,,,,"Джон Эммерсон, прапорщик",,,,,,,,
pda_mZUm4,"Nicole Palant, Sergeant",,,,,,,,"Николь Палант, сержант",,,,,,,,
